work_id,state,mp_name,work_category,work_description,cost_estimate,implementing_agency,sanction_date,completion_days,payment_released_pct,status,is_synthetic_anomaly,anomaly_type,cost_ratio,completion_days_filled,completion_speed_ratio,vendor_concentration,expected_payment,payment_mismatch,iso_flag,iso_score,lof_flag,lof_score,risk_level,risk_score
W005328,West Bengal,KARTICK CHANDRA PAUL,School building repair,School building repair at Jammu ward 20,582364.6,Suresh PLC Works Dept,2024-06-23,,0.98,In Progress,False,,0.7439441893481666,178.0,1.0,0.8647497337593184,0.5,0.48,1,-0.11588523835019032,1,1.025195426000002,Low,37.5
W005329,West Bengal,KARTICK CHANDRA PAUL,Drinking water supply,Drinking water supply at Kulti ward 10,818540.61,"Chandran, Rajagopalan and Divan Works Dept",2024-12-16,226.0,0.862,Completed,False,,0.9307765187276192,226.0,1.2696629213483146,1.7294994675186368,1.0,-0.138,1,-0.11287387490841727,1,0.9870727455425309,Low,18.0
W005330,West Bengal,KARTICK CHANDRA PAUL,Drainage system,Drainage system at Bhusawal ward 16,1392228.61,Bahl-Munshi Works Dept,2023-08-29,,0.869,In Progress,False,,0.8741754855464064,178.0,1.0,1.0809371671991481,0.5,0.369,1,-0.14364637459192936,1,1.0735235644139738,Low,41.3
W005331,West Bengal,KARTICK CHANDRA PAUL,Drainage system,Drainage system at Bihar Sharif ward 2,1441010.16,Karnik-Khalsa Works Dept,2024-09-18,,0.714,In Progress,False,,0.9048052505509886,178.0,1.0,0.8647497337593184,0.5,0.21399999999999997,1,-0.13582830784263977,1,1.0347301835815719,Low,33.4
W005332,West Bengal,KARTICK CHANDRA PAUL,Health sub-centre upgrade,Health sub-centre upgrade at Kurnool ward 7,2716915.65,Bahl-Munshi Works Dept,2024-03-01,166.0,0.833,Completed,False,,1.342744213143821,166.0,0.9325842696629213,1.0809371671991481,1.0,-0.16700000000000004,1,-0.11025625727103433,1,0.9964053316947495,Low,24.4
W005333,West Bengal,KARTICK CHANDRA PAUL,Community hall construction,Community hall construction at Sagar ward 7,4150246.42,"Chandran, Rajagopalan and Divan Works Dept",2023-12-16,,0.742,In Progress,False,,1.1206864975102633,178.0,1.0,1.7294994675186368,0.5,0.242,1,-0.07487224126601616,1,1.0125164524868002,Low,51.1
W005334,West Bengal,KARTICK CHANDRA PAUL,Street lighting,Street lighting at Bhopal ward 13,152202.1,Karnik-Khalsa Works Dept,2024-05-17,,0.774,In Progress,False,,0.2956931679792808,178.0,1.0,0.8647497337593184,0.5,0.274,1,-0.08263424043940404,1,1.0602649843618548,Low,65.2
W005335,Bihar,Kaushalendra Kumar,Drinking water supply,Drinking water supply at Anantapuram ward 5,1145503.24,Divan-Sekhon Works Dept,2024-10-02,,0.73,In Progress,False,,1.2012189522284857,178.0,1.0,0.8605405405405405,0.5,0.22999999999999998,1,-0.13548607239196736,1,1.0042587980481048,Low,18.4
W005336,Bihar,Kaushalendra Kumar,Community hall construction,Community hall construction at Dharmavaram ward 3,5589993.48,Chokshi-Mahal Works Dept,2024-04-14,,0.765,In Progress,False,,1.5161573017259318,178.0,1.0,1.5059459459459459,0.5,0.265,1,-0.037019007155572325,1,1.0178774606275038,Low,65.3
W005337,Bihar,Kaushalendra Kumar,Road construction,Road construction at North Dumdum ward 4,1454699.57,Chokshi-Mahal Works Dept,2024-07-03,285.0,0.754,Completed,False,,0.613080171957681,285.0,1.601123595505618,1.5059459459459459,1.0,-0.246,1,-0.059913746789600764,1,1.087227105371209,Low,78.7
W005338,Bihar,Kaushalendra Kumar,Street lighting,Street lighting at Amravati ward 15,159088.11,Chokshi-Mahal Works Dept,2024-01-12,281.0,0.932,Completed,False,,0.3384315154132401,281.0,1.5786516853932584,1.5059459459459459,1.0,-0.06799999999999995,1,-0.03763501402924163,1,1.1264902142501387,Low,87.8
W005339,Bihar,Kaushalendra Kumar,School building repair,School building repair at Khammam ward 13,1075034.53,Divan-Sekhon Works Dept,2025-02-20,,0.884,In Progress,False,,1.5290272662318634,178.0,1.0,0.8605405405405405,0.5,0.384,1,-0.1116107403354652,1,0.9982399155508258,Low,24.9
W005340,Bihar,Kaushalendra Kumar,Health sub-centre upgrade,Health sub-centre upgrade at Arrah ward 2,1051679.96,Majumdar-Hora Works Dept,2024-06-29,197.0,0.786,Completed,False,,0.4990715038355897,197.0,1.1067415730337078,0.21513513513513513,1.0,-0.21399999999999997,1,-0.050045049391357455,-1,1.165006209306147,Medium,86.5
W005341,Bihar,Kaushalendra Kumar,Playground development,Playground development at Satna ward 16,1066297.38,Chokshi-Mahal Works Dept,2024-10-19,,0.986,In Progress,False,,1.122250158036849,178.0,1.0,1.5059459459459459,0.5,0.486,1,-0.11699307116643964,1,1.0066881153237,Low,27.3
W005342,Bihar,Kaushalendra Kumar,Street lighting,Street lighting at Jamalpur ward 20,310778.39,"Raja, Dugar and Sawhney Works Dept",2024-08-20,,0.919,In Progress,False,,0.6611254699385577,178.0,1.0,1.5059459459459459,0.5,0.41900000000000004,1,-0.11930939099309984,1,1.0151673844921443,Low,31.2
W005343,Bihar,Kaushalendra Kumar,Street lighting,Street lighting at Raebareli ward 17,435641.35,"Raja, Dugar and Sawhney Works Dept",2025-01-25,,0.789,Sanctioned,False,,0.926749096819176,178.0,1.0,1.5059459459459459,0.1,0.6890000000000001,1,-0.09334398403542893,1,1.0007830420500996,Low,35.6
W005344,Bihar,Kaushalendra Kumar,School building repair,School building repair at Tenali ward 15,655915.94,Chokshi-Mahal Works Dept,2024-11-22,,0.721,In Progress,False,,0.9329126912938348,178.0,1.0,1.5059459459459459,0.5,0.22099999999999997,1,-0.144672301220454,1,1.0067294408519252,Low,17.6
W005345,Bihar,Kaushalendra Kumar,Street lighting,Street lighting at Khammam ward 16,669146.79,Chokshi-Mahal Works Dept,2023-04-29,,0.773,In Progress,False,,1.4234901789555812,178.0,1.0,1.5059459459459459,0.5,0.273,1,-0.1331560244761827,1,0.9982952291429473,Low,15.8
W005346,Bihar,Kaushalendra Kumar,Public toilet construction,Public toilet construction at Ichalkaranji ward 1,1701243.4484905838,"Raja, Dugar and Sawhney Works Dept",2024-06-03,202.0,0.721,Completed,True,cost_inflation,5.651395466513933,202.0,1.1348314606741574,1.5059459459459459,1.0,-0.279,-1,0.06357645822312663,1,1.0054250285047253,Medium,64.8
W005347,Bihar,Kaushalendra Kumar,School building repair,School building repair at Buxar ward 15,1155098.56,"Raja, Dugar and Sawhney Works Dept",2023-04-24,281.0,0.758,Completed,False,,1.6429027572027497,281.0,1.5786516853932584,1.5059459459459459,1.0,-0.242,1,-0.04575762809263756,1,1.0043428671701273,Low,55.6
W005348,Bihar,Kaushalendra Kumar,Drinking water supply,Drinking water supply at Sasaram ward 7,1359290.49,"Raja, Dugar and Sawhney Works Dept",2024-02-10,212.0,0.943,Completed,False,,1.4254045219216884,212.0,1.1910112359550562,1.5059459459459459,1.0,-0.05700000000000005,1,-0.11125635325061933,1,1.009521438122298,Low,31.6
W005349,Bihar,Kaushalendra Kumar,Drinking water supply,Drinking water supply at Mira-Bhayandar ward 7,1461431.91,Divan-Sekhon Works Dept,2023-06-17,,0.843,In Progress,False,,1.5325139610111227,178.0,1.0,0.8605405405405405,0.5,0.34299999999999997,1,-0.11647477899581538,1,1.0730679048574725,Low,51.0
W005350,Bihar,Kaushalendra Kumar,Road construction,Road construction at Rajkot ward 2,3127671.34,"Sama, Brar and Pillay Works Dept",2024-12-27,210.0,0.811,Completed,False,,1.3181507181955863,210.0,1.1797752808988764,0.6454054054054054,1.0,-0.18899999999999995,1,-0.0741050630897368,1,1.008593817839407,Low,49.0
W005351,Bihar,Kaushalendra Kumar,Playground development,Playground development at Kolhapur ward 14,658115.53,"Raja, Dugar and Sawhney Works Dept",2024-01-10,249.0,0.833,Completed,False,,0.6926494160090731,249.0,1.398876404494382,1.5059459459459459,1.0,-0.16700000000000004,1,-0.10883061682450079,1,0.984390165833317,Low,19.0
W005352,Bihar,Kaushalendra Kumar,Health sub-centre upgrade,Health sub-centre upgrade at Kota ward 8,997797.64,"Raja, Dugar and Sawhney Works Dept",2024-03-31,245.0,0.995,Completed,False,,0.47350181391533064,245.0,1.3764044943820224,1.5059459459459459,1.0,-0.0050000000000000044,1,-0.08253711450747064,1,1.095614686606924,Low,70.9
W005353,Bihar,Kaushalendra Kumar,Street lighting,Street lighting at Noida ward 11,212560.22,Chokshi-Mahal Works Dept,2024-03-17,122.0,0.877,Completed,False,,0.4521838707567254,122.0,0.6853932584269663,1.5059459459459459,1.0,-0.123,1,-0.08184305426138166,1,1.0087529311390013,Low,45.9
W005354,Bihar,Kaushalendra Kumar,Drainage system,Drainage system at Karimnagar ward 7,1752927.71,Divan-Sekhon Works Dept,2023-12-08,,0.861,Sanctioned,False,,1.2183356992585903,178.0,1.0,0.8605405405405405,0.1,0.761,1,-0.07915374939063663,1,1.009292473254958,Low,47.3
W005355,Bihar,Kaushalendra Kumar,Health sub-centre upgrade,Health sub-centre upgrade at Sonipat ward 1,2189246.13,"Sama, Brar and Pillay Works Dept",2024-06-14,,0.735,In Progress,False,,1.0389000455664714,178.0,1.0,0.6454054054054054,0.5,0.235,1,-0.11701277523320214,1,1.0399961847363681,Low,42.7
W005356,Bihar,Kaushalendra Kumar,Street lighting,Street lighting at Haridwar ward 19,510762.04,"Sama, Brar and Pillay Works Dept",2024-07-21,,0.786,In Progress,False,,1.0865549362096134,178.0,1.0,0.6454054054054054,0.5,0.28600000000000003,1,-0.12796956025815398,1,1.006463376521277,Low,22.5
W005357,West Bengal,Khagen Murmu,Road construction,Road construction at Mathura ward 12,3808563.4,"Chakraborty, Johal and Sen Works Dept",2023-12-08,268.0,0.929,Completed,False,,1.3696770362504949,268.0,1.5056179775280898,0.8647497337593184,1.0,-0.07099999999999995,1,-0.04314842295849591,1,1.0362253897771994,Low,71.8
W005358,West Bengal,Khagen Murmu,Drinking water supply,Drinking water supply at Proddatur ward 20,1467017.38,D’Alia LLC Works Dept,2023-06-20,,0.711,In Progress,False,,1.6681705381353198,178.0,1.0,1.2971246006389776,0.5,0.21099999999999997,1,-0.12030271185269581,-1,1.1994044769353667,Medium,57.2
W005359,West Bengal,Khagen Murmu,Playground development,Playground development at Faridabad ward 11,799186.45,Boase-Tailor Works Dept,2024-11-26,248.0,0.759,Completed,False,,0.715533538499401,248.0,1.3932584269662922,0.4323748668796592,1.0,-0.241,1,-0.06359682101822428,1,1.0491669003652213,Low,70.1
W005360,West Bengal,Khagen Murmu,Drinking water supply,Drinking water supply at Nangloi Jat ward 11,313385.5,D’Alia LLC Works Dept,2024-10-12,,0.773,In Progress,False,,0.35635600866487777,178.0,1.0,1.2971246006389776,0.5,0.273,1,-0.10569536231792287,1,0.9931076904509432,Low,24.7
W005361,West Bengal,Khagen Murmu,Community hall construction,Community hall construction at Kalyan-Dombivli ward 13,4554491.93,"Chakraborty, Johal and Sen Works Dept",2024-07-02,,0.769,Sanctioned,False,,1.229844470047265,178.0,1.0,0.8647497337593184,0.1,0.669,1,-0.030771551992085144,1,1.0523371903666014,Low,79.0
W005362,West Bengal,Khagen Murmu,Drinking water supply,Drinking water supply at Muzaffarpur ward 15,910804.13,"Chakraborty, Johal and Sen Works Dept",2024-02-14,246.0,0.966,Completed,False,,1.0356909443553912,246.0,1.3820224719101124,0.8647497337593184,1.0,-0.03400000000000003,1,-0.11065872762525847,1,0.9961127299036352,Low,24.1
W005363,West Bengal,Khagen Murmu,Drinking water supply,Drinking water supply at Durgapur ward 14,1132509.5,D’Alia LLC Works Dept,2024-09-04,,0.818,In Progress,False,,1.287795910133227,178.0,1.0,1.2971246006389776,0.5,0.31799999999999995,1,-0.1427896033807443,1,0.9883828775805619,Low,7.4
W005364,West Bengal,Khagen Murmu,Public toilet construction,Public toilet construction at North Dumdum ward 15,248987.58,D’Alia LLC Works Dept,2025-02-13,60.0,0.837,Completed,False,,0.8860343557920677,60.0,0.33707865168539325,1.2971246006389776,1.0,-0.16300000000000003,1,-0.0661313329642707,1,1.02887065333069,Low,62.3
W005365,West Bengal,Khagen Murmu,Health sub-centre upgrade,Health sub-centre upgrade at Tenali ward 13,1024899.46,D’Alia LLC Works Dept,2024-05-14,,0.89,In Progress,False,,0.5065220994141747,178.0,1.0,1.2971246006389776,0.5,0.39,1,-0.12304312613147272,1,1.0049776064627784,Low,23.6
W005366,West Bengal,Khagen Murmu,School building repair,School building repair at Sasaram ward 12,564152.82,Bhatia-Vohra Works Dept,2025-03-26,217.0,0.956,Completed,False,,0.7206794718349676,217.0,1.2191011235955056,0.4323748668796592,1.0,-0.04400000000000004,1,-0.0883419490781659,1,1.026867877586351,Low,52.1
W005367,West Bengal,Khagen Murmu,Drainage system,Drainage system at Kumbakonam ward 19,2013105.32,Randhawa-Dubey Works Dept,2024-05-18,,0.883,Sanctioned,False,,1.2640218049872238,178.0,1.0,0.6485623003194888,0.1,0.783,1,-0.05552455109719023,1,1.0037077928272562,Low,52.6
W005368,West Bengal,Khagen Murmu,Road construction,Road construction at Vijayanagaram ward 9,18149673.38019846,Bhatia-Vohra Works Dept,2024-09-21,,0.763,In Progress,True,cost_inflation,6.527183148455591,178.0,1.0,0.4323748668796592,0.5,0.263,-1,0.18995793314861464,1,1.0704325727927666,Medium,89.8
W005369,West Bengal,Khagen Murmu,Community hall construction,Community hall construction at Thane ward 6,4992683.39,D’Alia LLC Works Dept,2025-03-09,119.0,0.846,Completed,False,,1.3481688303020734,119.0,0.6685393258426966,1.2971246006389776,1.0,-0.15400000000000003,1,-0.0334602170430463,1,0.989654566861794,Low,49.8
W005370,West Bengal,Khagen Murmu,School building repair,School building repair at Giridih ward 1,424750.04,Randhawa-Dubey Works Dept,2024-08-21,,0.9938890999465307,Sanctioned,True,premature_payment,0.5425987846503743,178.0,1.0,0.6485623003194888,0.1,0.8938890999465308,1,-0.025054262728881616,1,1.0700730504213354,Low,83.8
W005371,West Bengal,Khagen Murmu,Street lighting,Street lighting at Dhule ward 18,257510.59,"Chakraborty, Johal and Sen Works Dept",2024-08-05,234.0,0.933,Completed,False,,0.5002829931079381,234.0,1.3146067415730338,0.8647497337593184,1.0,-0.06699999999999995,1,-0.08929124209231487,1,1.0215824355115282,Low,49.3
W005372,West Bengal,Khagen Murmu,School building repair,School building repair at Ballia ward 12,428987.19,Boase-Tailor Works Dept,2023-09-07,77.0,0.858,Completed,False,,0.5480115503334131,77.0,0.43258426966292135,0.4323748668796592,1.0,-0.14200000000000002,1,-0.032878038566983014,1,1.037759771852685,Low,74.4
W005373,West Bengal,Khagen Murmu,Community hall construction,Community hall construction at Chennai ward 2,3531958.62,Randhawa-Dubey Works Dept,2023-06-30,196.0,0.874,Completed,False,,0.9537309197170473,196.0,1.101123595505618,0.6485623003194888,1.0,-0.126,1,-0.07215159834872181,1,1.0237860495660525,Low,57.9
W005374,West Bengal,Khalilur Rahaman,Street lighting,Street lighting at Thanjavur ward 18,720150.69,"Rama, Dutta and Jaggi Works Dept",2024-07-05,282.0,0.96,Completed,False,,1.3990847626186824,282.0,1.5842696629213484,1.7294994675186368,1.0,-0.040000000000000036,1,-0.06733286614295803,1,0.9966969973890769,Low,44.7
W005375,West Bengal,Khalilur Rahaman,Drinking water supply,Drinking water supply at Khammam ward 17,841291.29,Yadav Inc Works Dept,2023-12-16,,0.705,In Progress,False,,0.9566467058269327,178.0,1.0,3.242811501597444,0.5,0.20499999999999996,1,-0.03325478004106536,1,1.0296475020366154,Low,71.2
W005376,West Bengal,Khalilur Rahaman,School building repair,School building repair at Singrauli ward 10,626443.81,"Gala, Ranganathan and Kala Works Dept",2023-12-24,176.0,0.882,Completed,False,,0.8002533677401185,176.0,0.9887640449438202,1.5133120340788073,1.0,-0.118,1,-0.14064561690789712,1,0.9851853593943044,Low,6.5
W005377,West Bengal,Khalilur Rahaman,Road construction,Road construction at Baranagar ward 10,10618042.395760866,Buch-Pillai Works Dept,2023-10-10,,0.895,In Progress,True,cost_inflation,3.8185760119965044,178.0,1.0,1.0809371671991481,0.5,0.395,-1,0.09007167487568402,1,1.0680084077603893,Medium,88.4
W005378,West Bengal,Khalilur Rahaman,Road construction,Road construction at Bhopal ward 8,1293042.34,"Rama, Dutta and Jaggi Works Dept",2025-02-17,,0.894,Sanctioned,False,,0.46501796451586047,178.0,1.0,1.7294994675186368,0.1,0.794,1,-0.039779467983742434,1,1.079974315846123,Low,83.0
W005379,West Bengal,Khalilur Rahaman,Public toilet construction,Public toilet construction at Madanapalle ward 3,173060.65,"Rama, Dutta and Jaggi Works Dept",2025-01-20,,0.925,In Progress,False,,0.6158447001079592,178.0,1.0,1.7294994675186368,0.5,0.42500000000000004,1,-0.10379688496764605,1,1.0258355982000427,Low,43.6
W005380,West Bengal,Khalilur Rahaman,Health sub-centre upgrade,Health sub-centre upgrade at Kurnool ward 16,1413810.27,"Manda, Lata and Prasad Works Dept",2024-05-28,,0.913,Sanctioned,False,,0.6987281914791146,178.0,1.0,0.4323748668796592,0.1,0.8130000000000001,1,-0.040269531047871676,1,1.0629223526182385,Low,79.8
W005381,West Bengal,Khalilur Rahaman,Street lighting,Street lighting at Gorakhpur ward 7,181112.64,Yadav Inc Works Dept,2023-07-07,112.0,0.822,Completed,False,,0.35185960169203323,112.0,0.6292134831460674,3.242811501597444,1.0,-0.17800000000000005,-1,0.03362285967086609,1,1.0465870622050226,Medium,82.4
W005382,West Bengal,Khalilur Rahaman,Drinking water supply,Drinking water supply at Munger ward 5,1146041.43,Yadav Inc Works Dept,2024-08-30,232.0,0.768,Completed,False,,1.303183299033902,232.0,1.303370786516854,3.242811501597444,1.0,-0.23199999999999998,-1,0.007222405135453913,1,0.993177090369117,Medium,56.3
W005383,West Bengal,Khalilur Rahaman,Library development,Library development at Tiruppur ward 14,856700.93,Yadav Inc Works Dept,2024-04-17,110.0,0.889,Completed,False,,1.2207497102165341,110.0,0.6179775280898876,3.242811501597444,1.0,-0.11099999999999999,1,-0.009070797663055297,1,0.9902478861575663,Low,53.3
W005384,West Bengal,Khalilur Rahaman,Library development,Library development at Jehanabad ward 20,711293.24,"Rama, Dutta and Jaggi Works Dept",2023-06-20,149.0,0.806,Completed,False,,1.0135520882520572,149.0,0.8370786516853933,1.7294994675186368,1.0,-0.19399999999999995,1,-0.12152761000261458,1,0.9880967969312113,Low,14.6
W005385,West Bengal,Khalilur Rahaman,Library development,Library development at Kakinada ward 4,637716.03,"Manda, Lata and Prasad Works Dept",2024-04-08,223.0,0.879,Completed,False,,0.9087087822152108,223.0,1.252808988764045,0.4323748668796592,1.0,-0.121,1,-0.08871601852253891,1,0.9897245924319718,Low,31.7
W005386,West Bengal,Khalilur Rahaman,Library development,Library development at Karimnagar ward 20,630723.48,"Rama, Dutta and Jaggi Works Dept",2024-12-07,143.0,0.909,Completed,False,,0.8987447993511153,143.0,0.8033707865168539,1.7294994675186368,1.0,-0.09099999999999997,1,-0.12203453646040952,1,0.9774091654393982,Low,10.4
W005387,West Bengal,Khalilur Rahaman,Road construction,Road construction at Meerut ward 3,2187830.19,"Gala, Ranganathan and Kala Works Dept",2024-11-12,193.0,0.761,Completed,False,,0.7868113132785336,193.0,1.0842696629213484,1.5133120340788073,1.0,-0.239,1,-0.09657098730343117,1,1.0667148110269864,Low,59.6
W005388,West Bengal,Khalilur Rahaman,Library development,Library development at Tezpur ward 17,449753.65,Buch-Pillai Works Dept,2024-04-19,144.0,0.702,Completed,False,,0.6408731666794485,144.0,0.8089887640449438,1.0809371671991481,1.0,-0.29800000000000004,1,-0.08273348539617087,1,0.982034001388892,Low,31.2
W005389,West Bengal,Khalilur Rahaman,Health sub-centre upgrade,Health sub-centre upgrade at Bellary ward 6,13983042.18256398,"Gala, Ranganathan and Kala Works Dept",2024-07-15,,0.925,In Progress,True,cost_inflation,6.910648467420668,178.0,1.0,1.5133120340788073,0.5,0.42500000000000004,-1,0.1701348176814711,1,1.0201037963547326,Medium,74.1
W005390,West Bengal,Khalilur Rahaman,Library development,Library development at Tirupati ward 8,855913.9,Yadav Inc Works Dept,2023-10-28,278.0,0.761,Completed,False,,1.219628237587303,278.0,1.5617977528089888,3.242811501597444,1.0,-0.239,-1,0.024377135432955943,1,1.0686971809363366,Medium,87.3
